FID,height,area,Additional_water,Ponding_level,Average_ponding_depth
1876,167,1250.0,1997.199999999279,168.997,0.13095
1877,87,7187.5,161.29999999999512,87.161,0.02317
1878,84,1250.0,101.29999999999852,84.101,0.00253
1879,94,5312.5,1291.1999999999211,95.291,0.36861
1881,156,2031.25,1058.9000000001324,157.059,0.04834
1888,175,3593.75,366.50000000001484,175.367,0.02634
1891,95,1718.75,3222.099999998165,98.222,0.70638
1895,225,312.5,793.0000000001118,225.793,0.00496
1899,132,156.25,3765.7999999976705,135.766,0.30154
1900,86,23906.25,563.5000000000596,86.564,0.26939
1901,139,312.5,5805.300000003588,144.805,1.05113
1902,86,937.5,287.6999999999969,86.288,0.00539
1903,235,312.5,1629.899999999613,236.63,0.0279
1904,147,156.25,6534.400000006241,153.534,0.47651
1906,187,156.25,1328.5999999998871,188.329,0.01134
1907,86,781.25,1189.8000000000134,87.19,0.05535
1908,122,625.0,5785.000000003514,127.785,1.00879
1910,211,781.25,264.09999999999155,211.264,0.00413
1911,128,156.25,3451.0999999979567,131.451,0.33359
1914,87,1250.0,2068.699999999214,89.069,0.23282
1915,300,156.25,2261.199999999039,302.261,0.01182
1922,156,468.75,1727.4999999995243,157.727,0.05484
1922,157,2656.25,727.5000000000969,157.728,0.05484
1924,184,156.25,1544.9999999996903,185.545,0.02356
1928,142,1875.0,2216.8999999990792,144.217,0.18123
1929,108,937.5,3243.6999999981454,111.244,1.10414
1930,56,5625.0,1.7000000000000004,56.002,0.00018
1931,137,625.0,4035.2999999974254,141.035,0.25261
1933,155,1406.25,1920.299999999349,156.92,0.10002
1937,54,12656.25,29.50000000000015,54.029,0.00745
1938,250,156.25,1005.5000000001601,251.006,0.00323
1940,95,2500.0,1943.4999999993279,96.943,0.27112
1940,96,9218.75,943.500000000146,96.944,0.27112
1941,89,1718.75,131.19999999999683,89.131,0.00451
1947,125,1093.75,3006.399999998361,128.006,0.19174
1950,217,781.25,1101.3000000000939,218.101,0.0229
1951,169,156.25,1492.499999999738,170.492,0.05853
1951,170,5468.75,492.5000000000435,170.493,0.05853
1952,99,1093.75,4003.0999999974547,103.003,0.55431
1955,102,1250.0,3188.999999998195,105.189,0.67411
1956,98,2187.5,2797.699999998551,100.798,0.78784
1957,144,5156.25,2623.899999998709,146.624,0.58901
1958,212,312.5,1141.800000000057,213.142,0.01688
1959,147,937.5,1592.3999999996472,148.592,0.04652
1966,127,2968.75,3247.199999998142,130.247,0.80307
1970,189,1093.75,1451.0999999997757,190.451,0.03597
1971,92,7031.25,574.5000000000621,92.575,0.08078
1974,54,5468.75,4.300000000000001,54.004,0.00047
1975,218,156.25,3797.8999999976413,221.798,0.1011
1976,193,781.25,1929.099999999341,194.929,0.10563
1977,131,2031.25,2367.4999999989423,133.367,0.20952
1977,133,4375.0,367.50000000001506,133.368,0.20952
1978,54,1093.75,81.49999999999964,54.081,0.00178
1980,88,781.25,1373.1999999998466,89.373,0.06227
1982,91,10468.75,77.29999999999988,91.077,0.01618
1985,136,2500.0,4476.999999998756,140.477,1.51425
1990,250,156.25,2466.9999999988518,252.467,0.0273
1992,90,2656.25,1022.3000000001639,91.022,0.06587
1994,52,156.25,1075.5000000001173,53.076,0.01303
1994,53,6406.25,75.49999999999999,53.075,0.01303
1995,142,781.25,4856.500000000136,146.857,1.37674
1995,143,2656.25,3856.499999997588,146.856,1.37674
1996,85,7187.5,38.50000000000028,85.038,0.00552
1999,630,312.5,3159.299999998222,633.159,0.03061
1999,634,156.25,1159.300000000041,635.159,0.03061
2001,188,625.0,2105.4999999991805,190.105,0.08029
2001,189,2187.5,1105.50000000009,190.106,0.08029
2004,286,156.25,2045.9999999992347,288.046,0.01009
2006,53,1250.0,125.09999999999717,53.125,0.00313
2008,246,156.25,3159.299999998222,249.159,0.02074
2008,251,156.25,1159.300000000041,252.159,0.02074
2008,253,156.25,159.29999999999524,253.159,0.02074
2013,150,625.0,4174.699999997656,154.175,0.15353
2015,133,4062.5,824.5000000001189,133.825,0.06699
2016,158,937.5,4541.4999999989905,162.541,0.28838
2016,162,1562.5,541.5000000000546,162.542,0.28838
2019,165,3125.0,1619.099999999623,166.619,0.20952
2022,51,1093.75,903.800000000137,51.904,0.01977
2026,224,1250.0,1811.499999999448,225.811,0.07064
2026,225,1562.5,811.500000000116,225.812,0.07064
2027,104,625.0,5108.600000001054,109.109,0.87001
2029,171,312.5,1592.1999999996474,172.592,0.02846
2030,101,312.5,5743.0000000033615,106.743,1.69899
2033,156,781.25,2417.6999999988966,158.418,0.08421
2037,303,468.75,207.89999999999247,303.208,0.00195
2038,181,781.25,1181.500000000021,182.182,0.03433
2038,182,4375.0,181.49999999999397,182.181,0.03433
2039,138,1406.25,3039.1999999983314,141.039,0.26291
2040,341,2187.5,41.900000000000325,341.042,0.00183
2050,88,937.5,1604.2999999996364,89.604,0.21702
2053,96,937.5,1622.6999999996196,97.623,0.15106
2054,93,625.0,1025.1000000001632,94.025,0.01571
2058,370,468.75,713.9000000000938,370.714,0.00669
2061,266,781.25,1072.0000000001205,267.072,0.01765
2063,155,156.25,2888.6999999984682,157.889,0.07915
2065,221,156.25,3810.29999999763,224.81,0.08232
2066,294,312.5,3746.8999999976877,297.747,0.08113
2067,51,468.75,360.40000000001345,51.36,0.00338
2068,151,625.0,3057.099999998315,154.057,0.25096
2072,160,1093.75,4079.2999999973854,164.079,0.59074
2074,255,156.25,3189.099999998195,258.189,0.05573
2075,160,937.5,3284.699999998108,163.285,0.24791
2078,242,156.25,4143.199999997541,246.143,0.06877
2083,117,156.25,5824.800000003659,122.825,1.0984
2086,113,2187.5,3968.0999999974865,116.968,1.73577
2087,144,937.5,3466.5999999979426,147.467,0.37852
2090,376,156.25,2444.2999999988724,378.444,0.01354
2090,378,156.25,1444.299999999782,379.444,0.01354
2092,285,156.25,4346.999999998283,289.347,0.09586
2093,141,1250.0,2240.399999999058,143.24,0.14693
2094,368,156.25,84.0999999999995,368.084,0.00026
2095,185,2343.75,1918.5999999993505,186.919,0.14734
2101,97,1562.5,1875.9999999993893,98.876,0.22559
2102,93,937.5,1103.300000000092,94.103,0.07038
2103,183,312.5,2772.9999999985735,185.773,0.07714
2104,90,5468.75,375.6000000000169,90.376,0.04108
2105,97,1250.0,3014.199999998354,100.014,0.45917
2106,102,625.0,2057.2999999992244,104.057,0.27768
2109,269,312.5,1216.9999999999886,270.217,0.01845
2110,150,625.0,3018.3999999983503,153.018,0.21668
2111,148,1562.5,3175.5999999982073,151.176,0.25151
2112,109,5625.0,1785.5999999994715,110.786,0.63049
2113,54,20468.75,0.5,54.001,0.00018
2114,125,1718.75,3908.399999997541,128.908,0.52167
2116,310,312.5,1577.199999999661,311.577,0.01346
2117,176,468.75,2035.3999999992443,178.035,0.06235
2118,151,1093.75,1241.999999999966,152.242,0.06951
2120,110,4062.5,1810.8999999994485,111.811,0.3549
2123,156,312.5,4183.099999997687,160.183,0.33872
2126,52,6406.25,283.89999999999606,52.284,0.03636
2128,87,1562.5,1089.5000000001046,88.09,0.05725
2129,272,781.25,1492.2999999997382,273.492,0.03255
2130,87,3437.5,547.4000000000559,87.547,0.03763
2133,176,156.25,2547.2999999987787,178.547,0.0595
2136,438,156.25,2824.5999999985265,440.825,0.02484
2138,430,625.0,1032.4000000001565,431.032,0.01392
2139,386,312.5,2906.0999999984524,388.906,0.03261
2140,54,625.0,110.499999999998,54.11,0.00138
2142,93,625.0,2012.4999999992651,95.012,0.1098
2142,94,4062.5,1012.5000000001617,95.013,0.1098
2144,277,312.5,3226.699999998161,280.227,0.09371
2145,102,5625.0,1290.4999999999218,103.29,0.19327
2148,127,1250.0,4428.999999998581,131.429,0.69121
2150,307,625.0,1290.8999999999214,308.291,0.02613
2151,292,156.25,3030.4999999983393,295.03,0.03874
2151,295,781.25,1030.5000000001583,296.031,0.03874
2153,52,312.5,103.79999999999838,52.104,0.00065
2157,197,312.5,3997.29999999746,200.997,0.10296
2159,94,1718.75,1856.1999999994073,95.856,0.17082
2162,306,1718.75,385.7000000000192,306.386,0.01326
2163,316,625.0,1013.4000000001619,317.013,0.01421
2166,204,781.25,2057.3999999992243,206.057,0.06655
2167,331,781.25,1748.1999999995055,332.748,0.05069
2172,158,937.5,3674.199999997754,161.674,0.37051
2178,99,312.5,1397.1999999998247,100.397,0.05092
2179,282,625.0,1475.099999999754,283.475,0.04368
2180,128,1875.0,4001.9999999974557,132.002,0.59766
2181,115,2656.25,3891.9999999975557,118.892,1.84295
2187,100,3437.5,886.500000000133,100.887,0.06094
2189,347,937.5,980.4000000001544,347.98,0.01838
2190,290,937.5,1013.4000000001619,291.013,0.01971
2191,57,1406.25,566.6000000000603,57.567,0.01593
2193,168,468.75,5619.900000002914,173.62,0.3461
2194,99,1562.5,2056.599999999225,101.057,0.25413
2196,132,1406.25,4577.399999999121,136.577,0.51719
2197,125,2812.5,4248.999999997926,129.249,1.25553
2201,141,312.5,3185.4999999981983,144.185,0.26269
2201,143,4843.75,1185.5000000000173,144.186,0.26269
2202,167,2187.5,1833.6999999994277,168.834,0.10367
2206,78,1406.25,8.399999999999986,78.008,0.00023
2208,91,937.5,1747.7999999995059,92.748,0.10521
2209,77,3437.5,2.2000000000000006,77.002,0.00015
2210,309,4843.75,111.39999999999795,309.111,0.01078
2212,314,781.25,573.2000000000618,314.573,0.00895
2213,90,7031.25,1185.0000000000177,91.185,0.27412
2214,179,312.5,4243.999999997908,183.244,0.33988
2215,339,937.5,249.19999999999013,339.249,0.00467
2220,317,781.25,710.400000000093,317.71,0.0111
2221,316,937.5,1496.1999999997347,317.496,0.03426
2223,81,781.25,32.30000000000019,81.032,0.0005
2226,205,2187.5,1867.1999999993973,206.867,0.16298
2227,118,781.25,2500.799999998821,120.501,0.72406
2230,305,2031.25,1108.3000000000875,306.108,0.0572
2231,250,312.5,1287.7999999999242,251.288,0.01344
2232,162,156.25,3197.899999998187,165.198,0.03929
2235,152,1406.25,3561.999999997856,155.562,0.30362
2237,156,1562.5,3138.8999999982407,159.139,0.2597
2238,127,312.5,6055.400000004498,133.055,0.3383
2240,161,625.0,3543.6999999978725,164.544,0.2914
2241,424,937.5,0.6,424.001,1e-05
2243,112,1562.5,1291.6999999999207,113.292,0.06042
2244,267,156.25,2340.8999999989665,269.341,0.01364
2245,324,4687.5,295.29999999999865,324.295,0.02768
2246,234,156.25,3115.299999998262,237.115,0.04783
2248,340,937.5,1002.7000000001594,341.003,0.01892
2249,189,2500.0,3205.79999999818,192.206,0.31046
2250,92,312.5,2826.499999998525,94.826,0.0757
2250,94,1093.75,826.5000000001194,94.827,0.0757
2251,80,1875.0,22.60000000000005,80.023,0.00084
2254,323,625.0,2152.199999999138,325.152,0.06909
2255,104,937.5,3024.6999999983445,107.025,0.50113
2258,110,937.5,12.69999999999997,110.013,0.00024
2260,382,156.25,926.3000000001421,382.926,0.00289
2261,221,312.5,1610.5999999996307,222.611,0.01579
2262,143,2187.5,3222.299999998165,146.222,0.48995
2263,51,937.5,246.49999999999028,51.246,0.00462
2264,170,625.0,3479.199999997931,173.479,0.32747
2265,51,625.0,18.599999999999994,51.019,0.00023
2266,80,21718.75,0.2,80.0,8e-05
2267,98,312.5,2355.0999999989535,100.355,0.07764
2268,216,468.75,2656.799999998679,218.657,0.08167
2270,304,468.75,2034.7999999992448,306.035,0.0291
2271,354,156.25,1503.0999999997284,355.503,0.04242
2272,367,156.25,4657.199999999411,371.657,0.10875
2274,217,1875.0,2064.499999999218,219.064,0.12549
2274,218,2031.25,1064.5000000001273,219.065,0.12549
2275,74,1250.0,5.999999999999995,74.006,0.00015
2281,59,156.25,394.0000000000211,59.394,0.00123
2282,102,7812.5,1178.100000000024,103.178,0.24861
2285,102,4687.5,1013.7000000001619,103.014,0.10162
2286,175,1093.75,4336.899999998246,179.337,0.32774
2289,383,156.25,1022.5000000001639,384.023,0.00334
2289,384,312.5,22.50000000000005,384.022,0.00334
2290,371,312.5,510.30000000004753,371.51,0.00319
2291,172,3437.5,1416.2999999998074,173.416,0.16891
2292,328,156.25,2270.1999999990308,330.27,0.01613
2292,330,156.25,1270.1999999999402,331.27,0.01613
2293,111,4062.5,134.29999999999666,111.134,0.01091
2294,74,5156.25,1.5000000000000002,74.001,0.00015
2296,294,1250.0,1164.0000000000368,295.164,0.04037
2297,123,156.25,3365.4999999980346,126.365,0.35575
2297,126,8593.75,365.5000000000146,126.366,0.35575
2298,102,937.5,2343.799999998964,104.344,0.18895
2301,92,12500.0,169.79999999999464,92.17,0.04244
2303,296,1875.0,1115.3000000000811,297.115,0.0483
2304,168,2968.75,2409.799999998904,170.41,0.34906
2306,313,468.75,2934.999999998426,315.935,0.10157
2310,222,312.5,2188.799999999105,224.189,0.12897
2311,119,3281.25,1545.0999999996902,120.545,0.27
2313,133,2343.75,2332.799999998974,135.333,0.4132
2314,400,625.0,1.0999999999999999,400.001,1e-05
2315,91,1406.25,1076.0000000001169,92.076,0.0514
2317,112,5937.5,175.39999999999432,112.175,0.02082
2323,74,781.25,88.69999999999924,74.089,0.00138
2326,354,156.25,2084.8999999991993,356.085,0.04864
2329,203,468.75,2879.3999999984767,205.879,0.09634
2331,155,937.5,3903.1999999975455,158.903,0.29324
2334,137,156.25,5052.900000000851,142.053,0.35731
2336,217,468.75,2031.399999999248,219.031,0.1007
2337,134,1093.75,4031.299999997429,138.031,0.53145
2338,290,1562.5,1795.999999999462,291.796,0.10587
2339,282,468.75,3440.799999997966,285.441,0.1473
2340,211,156.25,5055.900000000862,216.056,0.12224
2341,111,1250.0,825.8000000001192,111.826,0.02064
2344,307,7031.25,1073.4000000001192,308.073,0.16583
2345,159,1250.0,2115.899999999171,161.116,0.15048
2347,202,1406.25,1430.999999999794,203.431,0.08604
2348,186,468.75,2673.9999999986635,188.674,0.09661
2349,211,1406.25,1357.399999999861,212.357,0.05381
2352,164,312.5,4267.699999997994,168.268,0.4874
2355,353,156.25,2996.0999999983705,355.996,0.04051
2360,86,7656.25,752.9000000001026,86.753,0.11528
2366,197,1562.5,181.49999999999397,197.181,0.00567
2367,305,156.25,2784.699999998563,307.785,0.10635
2368,93,468.75,1422.4999999998017,94.422,0.03974
2368,94,3125.0,422.50000000002757,94.423,0.03974
2369,53,312.5,523.3000000000504,53.523,0.00327
2371,129,781.25,1869.9999999993947,130.87,0.1733
2372,328,625.0,1132.4000000000656,329.132,0.02532
2375,96,1875.0,1089.000000000105,97.089,0.05307
2376,136,2968.75,2421.699999998893,138.422,0.52138
2377,126,156.25,6417.200000005814,132.417,0.87062
2378,122,312.5,2061.89999999922,124.062,0.04756
2379,191,156.25,2184.199999999109,193.184,0.05337
2381,281,1406.25,1860.4999999994034,282.86,0.11686
2381,282,3750.0,860.5000000001271,282.861,0.11686
2384,270,156.25,3766.19999999767,273.766,0.09902
2385,156,1875.0,1467.0999999997612,157.467,0.10464
2386,195,1875.0,545.8000000000555,195.546,0.02047
2387,293,1093.75,1363.999999999855,294.364,0.04462
2388,173,1718.75,2095.5999999991895,175.096,0.14916
2390,300,2500.0,1306.3999999999073,301.306,0.09308
2392,64,2343.75,36.80000000000025,64.037,0.00172
2394,111,1875.0,1212.8999999999924,112.213,0.06877
2395,112,1562.5,1032.900000000156,113.033,0.04008
2399,155,2812.5,538.900000000054,155.539,0.03031
2400,266,312.5,2461.199999998857,268.461,0.0591
2401,308,156.25,4959.10000000051,312.959,0.06434
2401,310,156.25,3959.0999999974947,313.959,0.06434
2402,288,10000.0,85.59999999999941,288.086,0.01711
2403,177,3906.25,1793.2999999994645,178.793,0.23182
2404,116,156.25,1166.000000000035,117.166,0.00883
2405,315,312.5,3014.9999999983534,318.015,0.09702
2408,313,312.5,4356.599999998318,317.357,0.10644
2409,122,5000.0,72.00000000000018,122.072,0.0072
2417,220,156.25,1933.399999999337,221.933,0.03229
2419,184,625.0,2015.2999999992626,186.015,0.06214
2420,206,781.25,1612.299999999629,207.612,0.05963
2422,135,8750.0,1023.5000000001642,136.024,0.18644
2424,69,1718.75,18.39999999999999,69.018,0.00063
2425,329,156.25,4386.099999998425,333.386,0.27962
2426,189,468.75,2099.1999999991863,191.099,0.05398
2427,70,937.5,11.399999999999975,70.011,0.00021
2434,57,9687.5,5.299999999999997,57.005,0.00101
2436,264,781.25,2411.0999999989026,266.411,0.19449
2439,126,3281.25,1172.700000000029,127.173,0.09745
2441,116,3281.25,3443.099999997964,119.443,1.39205
2442,116,1406.25,1081.8000000001116,117.082,0.0363
2443,134,2812.5,1314.3999999999,135.314,0.12993
2447,282,156.25,4191.999999997719,286.192,0.03425
2447,286,156.25,1192.0000000000114,287.192,0.03425
2448,322,468.75,2072.3999999992106,324.072,0.02301
2449,255,1562.5,2670.099999998667,257.67,0.20879
2450,267,156.25,3261.499999998129,270.261,0.07749
2450,270,1875.0,261.49999999999096,270.262,0.07749
2452,320,468.75,5110.900000001062,325.111,0.49467
2453,181,156.25,3395.799999998007,184.396,0.13749
2455,258,625.0,2363.7999999989456,260.364,0.14463
2456,262,156.25,2579.899999998749,264.58,0.14885
2457,405,468.75,1204.6999999999998,406.205,0.01705
2458,139,2500.0,1963.5999999993096,140.964,0.20056
2460,167,156.25,3149.8999999982307,170.15,0.10405
2461,179,625.0,1808.3999999994508,180.808,0.04281
2463,145,5156.25,523.2000000000504,145.523,0.05395
2465,310,468.75,3670.3999999977573,313.67,0.261
2468,169,3281.25,613.5000000000709,169.614,0.04026
2471,140,1718.75,1259.0999999999503,141.259,0.08214
2472,293,156.25,2624.3999999987086,295.624,0.04021
2473,238,156.25,4372.299999998375,242.372,0.13991
2473,241,1250.0,2372.299999998938,243.372,0.13991
2474,291,1093.75,2469.999999998849,293.47,0.19712
2475,162,781.25,1752.5999999995015,163.753,0.06501
2476,151,1562.5,635.0000000000758,151.635,0.01984
2481,149,3750.0,629.3000000000745,149.629,0.04719
2482,284,156.25,2735.2999999986077,286.735,0.01857
2484,265,625.0,3146.199999998234,268.146,0.11812
2492,240,312.5,1608.5999999996325,241.609,0.0595
2493,99,781.25,8.699999999999985,99.009,0.00014
2494,292,312.5,2820.99999999853,294.821,0.04753
2496,72,6406.25,1.8000000000000005,72.002,0.00022
2497,256,468.75,5859.700000003786,261.86,0.37411
2498,155,4843.75,141.49999999999625,155.142,0.01371
2502,154,3593.75,1309.3999999999046,155.309,0.1289
2503,159,937.5,373.0000000000163,159.373,0.00699
2504,164,312.5,1295.0999999999176,165.295,0.08462
2505,176,3281.25,1038.9000000001506,177.039,0.07363
2506,123,3437.5,147.7999999999959,123.148,0.01016
2511,122,1875.0,125.59999999999714,122.126,0.00471
2512,146,156.25,2174.8999999991174,148.175,0.16617
2515,216,1562.5,956.0000000001488,216.956,0.02987
2516,187,625.0,2113.799999999173,189.114,0.07217
2517,170,625.0,2077.1999999992063,172.077,0.06253
2518,165,4218.75,537.1000000000536,165.537,0.04531
2521,280,625.0,5020.400000000733,285.02,0.20823
2522,128,781.25,1611.4999999996298,129.611,0.04046
2522,129,1250.0,611.5000000000705,129.612,0.04046
2529,115,3437.5,240.9999999999906,115.241,0.01657
2532,290,7656.25,21.70000000000004,290.022,0.00331
2533,149,781.25,725.2000000000963,149.725,0.01133
2534,96,937.5,1333.7999999998824,97.334,0.14913
2536,233,468.75,3317.1999999980785,236.317,0.1956
2540,140,7031.25,517.6000000000491,140.518,0.07278
2542,250,937.5,3124.7999999982535,253.125,0.19331
2543,257,312.5,3525.599999997889,260.526,0.13529
2544,253,156.25,6139.700000004805,259.14,0.40405
2544,257,312.5,3139.69999999824,260.14,0.40405
2545,203,3437.5,1233.7999999999734,204.234,0.10016
2548,144,156.25,3503.1999999979093,147.503,0.05794
2550,94,4375.0,1026.0000000001623,95.026,0.10143
2551,110,1093.75,1004.7000000001599,111.005,0.02338
2552,244,156.25,3882.799999997564,247.883,0.08017
2553,158,2968.75,107.79999999999815,158.108,0.0064
2556,206,468.75,1529.5999999997043,207.53,0.03254
2558,226,468.75,2890.099999998467,228.89,0.07331
2559,248,1093.75,1132.000000000066,249.132,0.03094
2562,290,2500.0,0.9999999999999999,290.001,5e-05
2565,231,2968.75,2235.2999999990625,233.235,0.26508
2567,158,4062.5,160.89999999999515,158.161,0.01307
2569,245,781.25,5013.400000000707,250.013,0.28029
2570,265,1875.0,1728.2999999995236,266.728,0.10805
2573,241,2031.25,882.4000000001321,241.882,0.03585
2575,122,3125.0,0.5,122.001,3e-05
2577,163,937.5,1229.3999999999774,164.229,0.05745
2580,137,2500.0,1697.7999999995513,138.698,0.18302
2582,149,1718.75,189.09999999999354,149.189,0.0065
2584,196,625.0,1835.7999999994258,197.836,0.04906
2587,271,1562.5,723.0000000000958,271.723,0.02259
2588,220,4843.75,2310.9999999989936,222.311,0.39795
2590,132,156.25,1008.2000000001607,133.008,0.00493
2591,118,625.0,0.2,118.0,0.0
2592,181,156.25,1147.7000000000517,182.148,0.01189
2596,224,156.25,3394.1999999980085,227.394,0.09936
2597,145,1406.25,1281.5999999999299,146.282,0.06684
2599,142,2968.75,1175.5000000000264,143.176,0.08295
2599,143,3750.0,175.49999999999432,143.175,0.08295
2600,160,1562.5,1149.1000000000504,161.149,0.07828
2602,157,781.25,1093.400000000101,158.093,0.01942
2603,151,1250.0,2044.3999999992361,153.044,0.12082
2604,256,156.25,9202.600000015947,265.203,0.90843
2605,168,4375.0,726.3000000000966,168.726,0.06355
2606,253,468.75,2888.2999999984686,255.888,0.04756
2608,243,625.0,4311.899999998155,247.312,0.45334
2609,229,625.0,3799.6999999976397,232.8,0.7954
2612,164,156.25,1693.2999999995554,165.693,0.03129
2613,229,3437.5,898.9000000001358,229.899,0.0618
2615,237,312.5,3213.5999999981727,240.214,0.0638
2617,418,1250.0,1044.000000000146,419.044,0.05087
2618,165,156.25,2168.0999999991236,167.168,0.0162
2619,101,3593.75,779.8000000001088,101.78,0.05605
2621,242,781.25,1055.4000000001356,243.055,0.01908
2623,248,312.5,2756.2999999985886,250.756,0.08164
2625,195,625.0,2666.69999999867,197.667,0.22083
2628,255,1093.75,1311.9999999999022,256.312,0.05892
2630,214,625.0,2169.0999999991227,216.169,0.18135
2631,240,312.5,7080.300000008227,247.08,0.56157
2634,273,5156.25,147.5999999999959,273.148,0.01522
2636,253,1562.5,380.60000000001804,253.381,0.01189
2637,224,1093.75,4014.0999999974447,228.014,0.83296
2638,233,781.25,2309.7999999989947,235.31,0.10262
2639,283,2812.5,0.4,283.0,2e-05
2640,166,8437.5,276.1999999999943,166.276,0.0466
2646,162,5000.0,260.6999999999908,162.261,0.02607
2651,97,10312.5,132.99999999999673,97.133,0.02743
2655,418,1093.75,1048.5000000001419,419.049,0.05487
2655,419,170156.25,48.50000000000042,419.048,0.05487
2657,127,468.75,1970.1999999993036,128.97,0.02453
2660,127,2187.5,686.8000000000876,127.687,0.03005
2662,250,625.0,1370.8999999998487,251.371,0.06697
2666,188,312.5,5278.10000000167,193.278,0.29831
2667,197,468.75,2325.099999998981,199.325,0.13205
2668,139,1093.75,1844.8999999994176,140.845,0.10372
2669,162,1093.75,727.1000000000968,162.727,0.0159
2670,157,5000.0,174.29999999999438,157.174,0.01742
2672,222,625.0,3518.899999997895,225.519,0.3296
2673,133,625.0,9.799999999999981,133.01,0.00012
2675,243,3281.25,578.3000000000629,243.578,0.03795
2677,252,781.25,1123.4000000000738,253.123,0.02141
2680,232,3437.5,750.7000000001021,232.751,0.0516
2682,213,1718.75,2846.199999998507,215.846,0.21034
2684,216,312.5,5679.800000003132,221.68,0.77293
2685,152,625.0,1167.3000000000338,153.167,0.01564
2686,217,1875.0,3593.599999997827,220.594,1.03943
2687,188,156.25,8085.300000011883,196.085,0.35828
2688,234,312.5,3279.399999998113,237.279,0.07371
2690,219,781.25,2341.8999999989655,221.342,0.08189
2691,126,2343.75,387.8000000000197,126.388,0.01818
2692,220,625.0,2264.9999999990355,222.265,0.13992
2693,211,625.0,1866.6999999993977,212.867,0.26979
2694,199,781.25,683.1000000000868,199.683,0.01067
2695,100,2343.75,1047.5000000001428,101.048,0.05593
2695,101,7187.5,47.500000000000405,101.047,0.05593
2697,128,312.5,1385.4999999998354,129.385,0.0207
2697,129,1562.5,385.50000000001916,129.386,0.0207
2699,220,156.25,4348.199999998287,224.348,0.16498
2700,215,312.5,3864.299999997581,218.864,0.24271
2703,155,7812.5,59.70000000000058,155.06,0.00933
2704,139,781.25,31.70000000000018,139.032,0.00049
2705,95,3281.25,440.50000000003166,95.441,0.02891
2706,199,156.25,2148.799999999141,201.149,0.03417
2710,496,2968.75,1274.4999999999363,497.274,0.17001
2711,216,1093.75,1508.8999999997231,217.509,0.07912
2712,99,1718.75,1036.5000000001528,100.037,0.05215
2715,199,156.25,2576.599999998752,201.577,0.02331
2720,156,625.0,467.70000000003785,156.468,0.00585
2722,223,625.0,2454.699999998863,225.455,0.22701
2723,172,2812.5,115.29999999999772,172.115,0.00649
2725,127,1406.25,5.399999999999997,127.005,0.00015
2728,205,625.0,2813.3999999985367,207.813,0.25976
2729,131,156.25,1107.3000000000884,132.107,0.01016
2731,200,468.75,5870.400000003825,205.87,0.86456
2733,220,1875.0,1102.0000000000932,221.102,0.04483
2738,123,937.5,37.600000000000264,123.038,0.0007
2739,152,1093.75,452.30000000003434,152.452,0.00989
2748,138,156.25,1023.8000000001642,139.024,0.00387
2750,151,1562.5,85.09999999999944,151.085,0.00266
2752,192,1406.25,228.5999999999913,192.229,0.00643
2753,195,781.25,2206.5999999990886,197.207,0.38407
2758,180,937.5,190.39999999999347,180.19,0.00357
2760,131,8750.0,171.99999999999451,131.172,0.03009
2765,184,156.25,2225.0999999990718,186.225,0.03274
2766,199,156.25,3913.699999997536,202.914,0.38672
2767,200,937.5,5670.500000003098,205.671,0.96373
2767,201,2812.5,4670.49999999946,205.67,0.96373
2772,205,3906.25,1132.7000000000653,206.133,0.10964
2773,195,2187.5,2632.4999999987012,197.632,0.56391
2773,197,15312.5,632.5000000000753,197.633,0.56391
2775,122,5781.25,99.29999999999863,122.099,0.01148
2777,190,156.25,2698.499999998641,192.698,0.14916
2777,192,4375.0,698.5000000000903,192.699,0.14916
2778,220,468.75,2119.6999999991676,222.12,0.24839
2781,128,3750.0,48.80000000000042,128.049,0.00366
2782,249,781.25,1929.4999999993406,250.929,0.05919
2782,250,1562.5,929.5000000001428,250.93,0.05919
2783,234,312.5,2725.3999999986167,236.725,0.05814
2785,259,468.75,862.5000000001276,259.863,0.00809
2786,246,468.75,1841.4999999994207,247.841,0.05408
2786,247,2187.5,841.5000000001228,247.842,0.05408
2789,173,1875.0,0.1,173.0,0.0
2793,120,156.25,276.0999999999943,120.276,0.00086
2794,235,156.25,3557.29999999786,238.557,0.06644
2795,228,625.0,3063.1999999983095,231.063,0.09773
2797,99,1406.25,1236.8999999999705,100.237,0.05255
2798,142,781.25,259.8999999999906,142.26,0.00406
2801,240,5000.0,893.0000000001345,240.893,0.08929
2802,260,1718.75,581.9000000000638,260.582,0.02
2804,197,625.0,3349.1999999980494,200.349,0.21213
2805,187,625.0,154.8999999999955,187.155,0.00194
2810,272,156.25,86.09999999999938,272.086,0.00027
2811,511,156.25,2868.8999999984862,513.869,0.02567
2812,183,312.5,2713.6999999986274,185.714,0.05533
2815,176,1562.5,24.300000000000075,176.024,0.00076
2817,191,625.0,5348.900000001928,196.349,0.75503
2821,186,781.25,3107.4999999982692,189.107,0.1619
2821,188,2812.5,1107.5000000000882,189.108,0.1619
2826,293,625.0,1612.5999999996288,294.613,0.37812
2830,120,625.0,18.699999999999996,120.019,0.00023
2832,295,156.25,67.60000000000043,295.068,0.00021
2833,183,312.5,2561.299999998766,185.561,0.08974
2834,101,781.25,465.90000000003744,101.466,0.00728
2838,228,1562.5,2489.2999999988315,230.489,0.24925
2843,172,312.5,3241.3999999981475,175.241,0.09935
