FID,height,area,Additional_water,Ponding_level,Average_ponding_depth
3162,170,468.75,1359.9999999998586,171.36,0.02062
3163,102,5000.0,174.1999999999944,102.174,0.01742
3170,195,4062.5,478.6000000000403,195.479,0.03888
3172,181,625.0,1027.2000000001613,182.027,0.0142
3183,251,1562.5,47.0000000000004,251.047,0.00147
3185,204,468.75,779.0000000001086,204.779,0.0073
3187,101,156.25,2044.8999999992357,103.045,0.05043
3189,201,625.0,1107.5000000000882,202.108,0.01619
3189,202,1093.75,107.49999999999817,202.107,0.01619
3191,111,6093.75,453.4000000000346,111.453,0.05525
3193,210,4218.75,131.09999999999684,210.131,0.01106
3196,209,1718.75,17.69999999999998,209.018,0.00061
3203,443,156.25,2293.999999999009,445.294,0.04007
3207,175,937.5,1773.4999999994825,176.773,0.04534
3207,176,781.25,773.5000000001073,176.774,0.04534
3208,177,312.5,1813.2999999994463,178.813,0.02658
3210,177,937.5,436.00000000003064,177.436,0.00817
3211,295,1093.75,1468.39999999976,296.468,0.06139
3213,311,1250.0,251.49999999999,311.251,0.00629
3217,140,1093.75,1413.6999999998097,141.414,0.05677
3219,355,2187.5,228.29999999999131,355.228,0.00998
3233,148,1875.0,190.39999999999347,148.19,0.00714
3239,296,468.75,2230.7999999990666,298.231,0.16033
3240,143,937.5,621.3000000000727,143.621,0.01165
3246,204,781.25,1022.900000000164,205.023,0.0167
3251,146,468.75,1663.4999999995825,147.663,0.03011
3251,147,1093.75,663.5000000000823,147.664,0.03011
3257,165,468.75,2019.6999999992586,167.02,0.04878
3259,105,9843.75,167.0999999999948,105.167,0.03289
3276,197,1718.75,1072.8000000001198,198.073,0.05484
3278,149,937.5,0.1,149.0,0.0
3284,197,2187.5,801.9000000001138,197.802,0.03508
3286,197,781.25,1192.2000000000112,198.192,0.03244
3292,94,1250.0,946.7000000001467,94.947,0.02367
3299,208,156.25,173.7999999999944,208.174,0.00054
3301,165,3437.5,135.69999999999658,165.136,0.00933
3302,205,625.0,1080.7000000001126,206.081,0.01578
3306,95,6093.75,411.90000000002516,95.412,0.05019
3309,86,3906.25,85.29999999999943,86.085,0.00666
3320,188,1875.0,343.1000000000095,188.343,0.01286
3322,366,312.5,1021.9000000001638,367.022,0.00721
3327,279,1093.75,1503.8999999997277,280.504,0.05494
3329,96,9687.5,361.20000000001363,96.361,0.06996
3331,104,11250.0,593.7000000000664,104.594,0.13357
3332,159,1093.75,537.4000000000536,159.537,0.01175
3334,85,781.25,1028.3000000001603,86.028,0.02145
3340,89,1093.75,460.30000000003616,89.46,0.01007
3349,99,1875.0,1041.4000000001483,100.041,0.06322
3351,92,937.5,280.79999999999535,92.281,0.00526
3356,85,1250.0,643.3000000000777,85.643,0.01608
3359,107,937.5,1161.4000000000392,108.161,0.03186
3362,111,2656.25,641.6000000000773,111.642,0.03408
3363,93,4375.0,184.5999999999938,93.185,0.01615
3368,200,625.0,191.4999999999934,200.191,0.00239
3371,85,9843.75,130.59999999999687,85.131,0.0257
3378,93,2187.5,1005.7000000001601,94.006,0.04552
3382,220,468.75,28.400000000000134,220.028,0.00027
3389,110,6562.5,333.9000000000074,110.334,0.04382
3393,92,2968.75,1180.300000000022,93.18,0.13147
3394,241,312.5,36.60000000000025,241.037,0.00023
3403,97,1093.75,1558.2999999996782,98.558,0.11259
3409,135,156.25,1071.0000000001214,136.071,0.00778
3419,89,1406.25,728.300000000097,89.728,0.02048
3436,85,2500.0,63.700000000000635,85.064,0.00318
3437,99,2812.5,917.6000000001401,99.918,0.05161
3443,82,1718.75,615.9000000000715,82.616,0.02117
3444,83,625.0,1429.1999999997956,84.429,0.04468
3449,89,1093.75,243.29999999999046,89.243,0.00532
3456,83,1093.75,208.9999999999924,83.209,0.00457
3462,87,2656.25,796.9000000001126,87.797,0.04233
3463,81,2812.5,433.7000000000301,81.434,0.02439
3473,204,156.25,2647.299999998688,206.647,0.08439
3483,89,2812.5,697.20000000009,89.697,0.03922
3485,81,3125.0,1143.9000000000551,82.144,0.10116
3491,83,5312.5,392.10000000002066,83.392,0.04165
3492,91,5781.25,16.29999999999996,91.016,0.00187
3495,92,156.25,3224.9999999981624,95.225,0.05664
3516,87,625.0,1114.300000000082,88.114,0.02214
3517,85,1875.0,251.89999999998997,85.252,0.00945
3520,230,468.75,1404.9999999998176,231.405,0.03595
3535,81,3437.5,227.79999999999134,81.228,0.01566
3536,85,2812.5,1794.0999999994638,86.794,0.32177
3538,181,4531.25,2.2000000000000006,181.002,0.00019
3551,89,3281.25,1008.1000000001607,90.008,0.07042
3559,87,1406.25,1404.699999999818,88.405,0.06985
3560,83,5937.5,23.000000000000057,83.023,0.00273
3562,225,1718.75,507.4000000000469,225.507,0.01744
3567,81,937.5,172.59999999999448,81.173,0.00324
3570,81,1718.75,1028.0000000001605,82.028,0.03883
3575,81,625.0,1325.6999999998898,82.326,0.05015
3605,88,937.5,381.00000000001813,88.381,0.00714
3620,225,1562.5,426.7000000000285,225.427,0.01333
3625,90,312.5,1207.2999999999975,91.207,0.08461
3629,81,2968.75,557.2000000000581,81.557,0.03308
3634,80,1250.0,1998.0999999992782,81.998,0.13104
3638,79,1562.5,1778.399999999478,80.778,0.09449
3639,79,468.75,1063.800000000128,80.064,0.01356
3653,77,625.0,342.5000000000094,77.343,0.00428
3655,89,4531.25,1137.500000000061,90.138,0.12198
3671,90,12812.5,35.10000000000023,90.035,0.00897
3681,76,625.0,43.80000000000035,76.044,0.00055
3690,76,312.5,2462.9999999988554,78.463,0.04982
3718,84,937.5,1290.299999999922,85.29,0.04505
3732,74,2187.5,754.700000000103,74.755,0.03301
3738,197,468.75,1012.8000000001617,198.013,0.01001
3740,80,5156.25,125.69999999999713,80.126,0.01296
3755,72,312.5,2976.699999998388,74.977,0.22418
3779,76,1718.75,2200.0999999990945,78.2,0.19877
3780,87,2343.75,1045.8000000001443,88.046,0.05916
3781,190,156.25,2947.5999999984147,192.948,0.03027
3783,191,156.25,1070.9000000001215,192.071,0.00578
3786,401,1406.25,15.59999999999996,401.016,0.00044
3791,75,1093.75,1495.0999999997357,76.495,0.04663
3794,85,781.25,579.8000000000633,85.58,0.00906
3800,73,1718.75,484.80000000004173,73.485,0.01666
3802,197,1875.0,362.60000000001395,197.363,0.0136
3814,75,2812.5,1057.5000000001337,76.058,0.07781
3825,74,781.25,1445.399999999781,75.445,0.12556
3827,194,11093.75,36.10000000000024,194.036,0.008
3829,203,781.25,56.50000000000053,203.056,0.00088
3874,194,3437.5,1012.6000000001617,195.013,0.02142
3880,73,937.5,2373.5999999989367,75.374,0.25328
3887,193,312.5,1026.7000000001617,194.027,0.01707
3888,192,312.5,58.50000000000056,192.059,0.00037
3893,79,12187.5,3.600000000000002,79.004,0.00086
3894,193,312.5,179.69999999999408,193.18,0.00112
3897,68,937.5,2772.199999998574,70.772,0.1356
3903,193,468.75,2031.8999999992475,195.032,0.04302
3911,192,625.0,3030.4999999983393,195.03,0.05187
3911,194,32031.25,1030.5000000001583,195.031,0.05187
3914,356,2968.75,136.8999999999965,356.137,0.00813
3915,58,312.5,4952.700000000486,62.953,0.26431
3924,74,156.25,1960.7999999993121,75.961,0.15024
3931,61,156.25,5106.900000001047,66.107,0.17185
3953,321,1093.75,161.4999999999951,321.161,0.00353
3963,318,781.25,2019.199999999259,320.019,0.14641
3966,360,156.25,4028.2999999974318,364.028,0.05723
3966,363,156.25,3028.2999999983413,366.028,0.05723
3966,369,156.25,2028.2999999992508,371.028,0.05723
3966,371,1093.75,1028.3000000001603,372.028,0.05723
3972,73,312.5,1279.9999999999313,74.28,0.04387
3987,73,156.25,2000.0999999992764,75.0,0.06196
4026,73,156.25,1496.1999999997347,74.496,0.12407
4029,73,312.5,1245.4999999999627,74.245,0.09752
4046,218,468.75,1211.9999999999932,219.212,0.02527
4066,281,625.0,600.1000000000679,281.6,0.0075
4081,90,156.25,1161.8000000000388,91.162,0.00616
4082,289,156.25,1382.499999999838,290.382,0.00552
4114,59,781.25,1065.8000000001261,60.066,0.02548
